IDK;NCTR;NCTN;ESC;OGTD;OGTT;OGTR;QNTN;SGTI;SGTT;PVCS;PVCR;PVCP;PVCJ;LDCT;LDCQ;LDCN;LDCU;LDCM;LDCZ;COLD;DTZG;DTZS;DTSI;DTSV;DTSF;DTSL;AUTN;ATBD;ATBR;MTC;MISU;MISL;MISP;MISD;MISN;DESO;NSC;STCD;STCC;CDGG;CMPD;CMPN;CMPE;FUR;GPDPX;GPDPY;MUNICIPIO;ID_NIL;NIL;WGS84_Y;WGS84_X;location
v5010-00339;3;2023730.0;R03/ Museo Poldi Pezzoli;pomello a testa di pantera;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/II d.C.;;50 d.C.;ca.;199 d.C.;ca.;;;;bronzo, ferro, piombo;cm;5,2;;;3,5;"Testa di pantera a fauci aperte e lunghe orecchie, con criniera indicata e ciocche distinte, saldata con piombo.
Dalla parte posteriore della testa si sviluppa una barretta orizzontale in ferro utilizza per congiugerla all'elemento d'arredo.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00336;3;2023727.0;R03/ Museo Poldi Pezzoli;applique;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. V/IV a.C.;;499 a.C.;ca.;350 a.C.;ca.;;;;bronzo;cm;;;14,2;;Placca circolare con fascia esterna convessa e parte centrale concava: al centro testa di ariete.;;2009;ricomponibile;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00283;3;2023674.0;R03/ Museo Poldi Pezzoli;anfora;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. VI/V a.C.;fine/inizio;520 a.C.;ca.;490 a.C.;ca.;;;;ceramica;cm||;;;12||9;;"Corpo ceramico beige-rosato, vernice nera lucente, ingobbiatura arancio, sovraddipinture in bianco e paonazzo. Dettagli graffiti.
Labbro estroflesso a profilo arrotondato, collo cilindrico leggermente svasato verso la spalla arrotondata, corpo ovoide, piede a disco. Anse a triplice bastoncello impostate verticalmente sul collo e sulla spalla.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00245;3;2023638.0;R03/ Museo Poldi Pezzoli;orecchini;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/I;;99 a.C.;ca.;99 d.C.;ca.;;;;oro;cm;;;1;;"Coppia di orecchini a cerchio semplice in filo sottile e con aggancio a incrocio; lieve ingrossamento dello spessore nella parte inferiore.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00271;3;2023662.0;R03/ Museo Poldi Pezzoli;coppa;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. III d.C.;;200 d.C.;ca.;299 d.C.;ca.;;;;argento;cm||;;;10,1||5,1;;Labbro estroflesso, orlo arrotondato, vasca cilindrica arrotondata verso il basso piede ad anello.;;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00284;3;2023675.0;R03/ Museo Poldi Pezzoli;oinochoe;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. VI a.C.;ultimo quarto;525 a.C.;ca.;500 a.C.;ca.;;;;ceramica;cm;;;8;;"Corpo ceramico beige-rosato, vernice nera lucente, ingobbiatura arancio-rosata, sovraddipinture in bianco e paonazzo. Dettagli graffiti.
Bocca trilobata, collo troncoconico, spalla obliqua, corpo ovoide, rastremato verso il fondo, piede a disco; ansa a bastoncello sopraelevata impostata verticalmente sul labbro e sulla spalla.";;2009;ricomposto;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00258;3;2023649.0;R03/ Museo Poldi Pezzoli;anello;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. V d.C.;;400 d.C.;ca.;499 d.C.;ca.;;;;oro;cm;;;1,9;;"Verga a nastro leggermente convessa verso l'interno; il castone è una spessa piastra d'oro di forma quadrata .";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00317;3;2023708.0;R03/ Museo Poldi Pezzoli;balsamario;Isings forma 7;C. Isings, Roman glass from dated finds, Groningen 1957;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. I d.C.;;25 d.C.;ca.;99 d.C.;ca.;;;;vetro soffiato;cm;;;1,4;;"Vetro di colore giallo con striature.
Orlo espanso arrotondato, collo cilindrico con strozzatura alla base, breve spalla arrotondata, corpo biconico, piede ad anello.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00289;3;2023680.0;R03/ Museo Poldi Pezzoli;lekythos;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. VI/V a.C.;fine/inizio;510 a.C.;ca.;480 a.C.;ca.;Classe di Atene 581;;;ceramica;cm||cm;;;25||3;;"Corpo ceramico giallo-rosato, vernice nera lucente, ingobbiatura rosa-arancio; dettagli graffiti.
Bocchello campanulato, collo cilindrico, spalla diritta, corpo ovoidale rastremato verso il basso, piede a disco. Ansa a nastro impostata sul collo e sulla spalla.";;2009;ricomposto;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00240;3;2023634.0;R03/ Museo Poldi Pezzoli;anello;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/II d.C.;;1d.C.;ca.;199 d.C.;ca.;;;;oro e granato;cm;;;1,7;;"Castone ovale con granato cabochon; verga a nastro.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00302;3;2023693.0;R03/ Museo Poldi Pezzoli;gocciolatoio a protome canina;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/I;;99 a.C.;ca.;99 d.C.;ca.;;;;argilla/ a matrice/ a stecca;cm;8,7;;;7,1;"Argilla rosa, ingobbiatura crema 
Protome di cane: ha muso allungato, occhi indicati, orecchie tese a punta. Ben indicati i ciuffi del pelo; è dotato di collare tintinnabulum. Tra le zampe anteriori, foro di scolo.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00318;3;2023709.0;R03/ Museo Poldi Pezzoli;balsamario;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. I d.C.;;25 d.C.;ca.;99 d.C.;ca.;;;;vetro soffiato;cm;;;1,8;;"Vetro di colore turchese con striature.
Orlo espanso arrotondato, collo cilindrico, breve spalla arrotondata, corpo piriforme terminante con peduncolo formato da disco piatto.";;2009;ricomposto;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00247;3;2023640.0;R03/ Museo Poldi Pezzoli;fibula a navicella;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. VII a.C.;;699 a.C.;ca.;600 a.C.;ca.;;;;bronzo;cm;2,8;;;11,5;"Navicella profonda con sezione a C, molla unilaterale a doppio avvolgimento; staffa di media lunghezza con bottone profilato. L'arco presenta una decorazione costituita da quattro doppie linea che dividono la fibula in quattro segmenti decorati da un motivo a zig-zag.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00250;3;2023642.0;R03/ Museo Poldi Pezzoli;mano votiva;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. II d.C.;;100 d.C.;ca.;199 d.C.;ca.;;;;bronzo;cm;;;3,6;;Mano femminile raffigurata in un gesto che prevede le dita semiaperte e distanziate. Le dita sono ben modellate con unghie indicate. Intorno al polso si attorciglia un serpente squamato che rizza la testa verso il pollice. Tra l'indice e il medio stringe una ghianda. L'avambraccio collegato alla mano, è costituito da un elemento cilindrico con linee decorative orizzontali a rilievo, con grossi fori nella parte inferiore utilizzati per collegare e fissare la mano ad un elemento ligneo.;;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00303;3;2023694.0;R03/ Museo Poldi Pezzoli;aryballos;Gruppo mediterraneo I. Forma 2;D.B. Harden , Catologue of the Greek and roman glass in the British Museum, London 1981;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. VI/V a.C.;;520 a.C.;ca.;400 a.C.;ca.;;;;vetro su nucleo friabile;cm;;;2,5;;"Vetro di colore blu.
Orlo orizzontale, collo cilindrico, corpo globulare. Anse ad anello con nodo.";;2009;ricomposto;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00272;3;2023663.0;R03/ Museo Poldi Pezzoli;colino;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. IV/V d.C.;;300 d.C.;ca.;499 d.C.;ca.;;;;argento;cm;;;3,2;15;"Cucchiaio circolare con forellini che formano un motivo a fiore a nove petali. Il manico è piatto tranne che nella parte centrale che è a sezione quadrangolare ritorta; è saldato al cucchiaio da un elemento curvilineo e presenta elementi di forma prismatica";;2009;ricomposto;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00327;3;2023718.0;R03/ Museo Poldi Pezzoli;coppa;forma Isings 12;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/II d.C.;;1 d.C.;ca.;150 d.C.;ca.;;;;vetro soffiato;cm;;;7,6;;"Vetro di colore verde chiaro con bolle d'aria.
Orlo espanso, tagliato a spigolo vivo, vasca troncoconica rastremata verso l'alto. Fondo convesso con al centro cavità.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00241;3;2023635.0;R03/ Museo Poldi Pezzoli;gemma su anello neoclassico;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. I d.C.;;1d.C.;ca.;99 d.C.;ca.;;;;oro, occhio di tigre, scaglie di diamante e di plasma;cm;;;1,6;;Plasma di forma rotonda intagliata in negativo. La pietra è incastonata in un anello di forma ottogonale entro la quale è disposta una lastra di quarzo (occhio di tigre).;;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00229;3;2023623.0;R03/ Museo Poldi Pezzoli;collana/ pendenti;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. VI/IV a.C.;;599 a.C.;ca.;300 a.C.;ca.;;;;oro;cm||cm||cm;;;1||1,2||1,8;;"Quattro pendenti di forma circolare terminanti con un anello passante a nastro decorato con una rosetta. I pendenti sono decorati a filigrana con motivi vegetali: il disco più grande presenta cerchi concentrici in filigrana e fiore centrale a sei petali; nella parte superiore il bordo è decorato con una fascia terminante con grappoli d'uva. i due pendenti più piccoli presentano fiore centrale a cinque petali e bordo terminante con sferette.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00270;3;2023661.0;R03/ Museo Poldi Pezzoli;coppa biansata;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/II d.C.;fine/inizio;80 d.C.;ca.;120 d.C.;ca.;;;;bronzo con ageminatura in argento e niello;cm||;;;17,9||8,8;;"Labbro introflesso decorato con perlinatura sull'orlo; ampia vasca a pareti oblique con costolature, piede ad anello. Anse a nastro arrotondate e sopraelevate sono saldate sull'orlo con due cheniscoi a testa di cigno, presentano teste di leone tra volute. Il resto dell'ansa è decorata da foglie e si chiude con una testa di satiro.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00281;3;2023672.0;R03/ Museo Poldi Pezzoli;anfora;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. VI a.C.;terzo quarto;540 a.C.;ca.;530 a.C.;ca.;Pittore dell'Altalena;;;ceramica;cm||;;;16,6||14,3;;"Corpo ceramico beige-rosa, vernice nera lucente, ingobbiatura arancio, sovraddipinture in bianco e paonazzo. Dettagli graffiti.
Labbro estroflesso a profilo concavo, collo cilindrico, spalla obliqua, corpo ovoide, piede troncoconico. Anse a bastoncello impostate verticalmente sul collo e sulla spalla.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00304;3;2023695.0;R03/ Museo Poldi Pezzoli;aryballos;Gruppo mediterraneo I. Forma 2;D.B. Harden , Catologue of the Greek and roman glass in the British Museum, London 1981;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. VI/V a.C.;;520 a.C.;ca.;400 a.C.;ca.;;;;vetro su nucleo friabile;cm;;;2,8;;"Vetro pressato su nucleo friabile di colore blu.
Orlo orizzontale, collo cilindrico, corpo globulare. Anse ad anello con nodo.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00231;3;2023625.0;R03/ Museo Poldi Pezzoli;collana/ frammento;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/IV d.C.;;1 d.C.;ca.;399 d.C.;ca.;;;;oro e corniola;cm;;;;9,5;Catena a maglia con grani di corniola a forma di prisma irregolare.;;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00243;3;2023637.0;R03/ Museo Poldi Pezzoli;anello;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/II d.C.;;1d.C.;ca.;199 d.C.;ca.;;;;oro;cm;;;1,1;;"Anello con verga piena a nastro; sul castone ovale e liscio è raffigurato a rilievo un fallo stilizzato";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00316;3;2023707.0;R03/ Museo Poldi Pezzoli;bottiglia;Masks Type;E.M. Stern, The Toledo Museum of Art. Roman Mold-blown Glass, Toledo 1995;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. I d.C.;seconda metà;50 d.C.;ca.;99 d.C.;ca.;;;;vetro soffiato in stampo;cm;;;1,7;2,5;"Vetro di colore blu
Orlo ingrossato sbilenco, labbro espanso, collo cilindrico con strozzatura alla base, spalle oblique, corpo a sezione romboidale con costolatura all'estremità superiore e inferiore, piede ad anello.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00326;3;2023717.0;R03/ Museo Poldi Pezzoli;coppa;forma Isings 17;C. Isings, Roman glass from dated finds, Groningen 1957;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. I d.C.;metà;30 d.C.;ca.;75 d.C.;ca.;;;;vetro soffiato entro stampo;cm;;;8,2;;"Vetro di colore giallo scuro con bolle d'aria, filamenti bianchi.
Orlo rientrante, tagliato a spigolo vivo, vasca emisferica decorata da costolature, fondo piano.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00261;3;2023652.0;R03/ Museo Poldi Pezzoli;scarabeo;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. III/II a.C.;;299 a.C.;ca.;100 a.C.;ca.;;;;corniola;cm;;;;1,1;"pietra intagliata a forma di scarabeo; sul retro superficie intagliata.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00100;3;2023497.0;R03/ Museo Poldi Pezzoli;squat-lektyhos baccellata;Serie Morel 5411;J.-P. Morel, Cèramique campanienne. Les formes. Roma 1981;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. IV a.C.;;399 a.C.;ca.;300 a.C.;ca.;;;;argilla/ a tornio;cm||;;;4,4||3,1;;"Corpo ceramico beige, ingobbio rossiccio; vernice nera olivastra abbastanza compatta, lucente. Bocchello verniciato anche all'interno.
Bocchello campanulato, collo tubolare, spalla orizzontale arrotondata, corpo lenticolare; piede ad anello, cavo, ombelicato. Ansa a nastro curvilinea impostata sul collo e sulla spalla. 
Profonde linee verticali sul corpo costituiscono la finta baccellatura.";;2009;integro;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
